100	16	16
0	0	0	0.0338313196316130
1	0	0	0.0332127423256326
2	0	0	0.0327025985552718
3	0	0	0.0327394045408087
4	0	0	0.0339065360949756
5	0	0	0.0359173982399631
6	0	0	0.0380173677952518
7	0	0	0.0398122451827637
8	0	0	0.0418082524294765
9	0	0	0.0442089685217639
10	0	0	0.0463074434814959
11	0	0	0.0482051716506361
12	0	0	0.0503537814995568
13	0	0	0.0542297795828472
14	0	0	0.0581911799866136
15	0	0	0.0625337022573372
16	0	0	0.0670841617048392
17	0	0	0.0794916220764999
18	0	0	0.0955590015767765
19	0	0	0.1229418133212708
20	0	0	0.1657538373825861
21	0	0	0.2575467972664081
22	0	0	0.4341280626045113
23	0	0	0.7372695194277638
24	0	0	1.1733883330752863
25	0	0	1.6774122746953888
26	0	0	2.1412509376652533
27	0	0	2.5296645218758544
28	0	0	2.8767553271809341
29	0	0	3.1709455884170090
30	0	0	3.5156355959922290
31	0	0	3.8072231007038924
32	0	0	3.8054410404152512
33	0	0	3.3342084750705259
34	0	0	2.5990637932585741
35	0	0	1.8940682437317871
36	0	0	1.4192223240737938
37	0	0	1.1544312347037127
38	0	0	1.0668509493917666
39	0	0	1.1088312498652211
40	0	0	1.1653704684545718
41	0	0	1.1472693337500559
42	0	0	1.0770324859935141
43	0	0	0.9331701027664747
44	0	0	0.7823376292020965
45	0	0	0.6640069069253861
46	0	0	0.5767583464692669
47	0	0	0.5126504959808140
48	0	0	0.4701732864434513
49	0	0	0.4474719122116942
50	0	0	0.4317419345184348
51	0	0	0.4162771407796633
52	0	0	0.4003603009629374
53	0	0	0.3788246359076431
54	0	0	0.3573928389637258
55	0	0	0.3440508984197749
56	0	0	0.3321491200111514
57	0	0	0.3238686084805075
58	0	0	0.3204264669960538
59	0	0	0.3189694498419274
60	0	0	0.3106687926703344
61	0	0	0.3043373342226326
62	0	0	0.2924224938024212
63	0	0	0.2757272585720675
64	0	0	0.2560676751695944
65	0	0	0.2390212476622970
66	0	0	0.2280504892488556
67	0	0	0.2195180316100832
68	0	0	0.2160218083738049
69	0	0	0.2129061669405430
70	0	0	0.2086036784793738
71	0	0	0.2076747936207013
72	0	0	0.2048764585920138
73	0	0	0.2046692247543208
74	0	0	0.2002751012580117
75	0	0	0.1930691913730048
76	0	0	0.1808378986028229
77	0	0	0.1719261025640601
78	0	0	0.1680785112160667
79	0	0	0.1629433948739267
80	0	0	0.1543767248124951
81	0	0	0.1474876817451340
82	0	0	0.1395389955473294
83	0	0	0.1313436131652845
84	0	0	0.1284467101876142
85	0	0	0.1260466409160930
86	0	0	0.1248171665157534
87	0	0	0.1236201838692389
88	0	0	0.1267919040349430
89	0	0	0.1252341963549509
90	0	0	0.1264113222319265
91	0	0	0.1284188906148573
92	0	0	0.1303757432258726
93	0	0	0.1320714058436357
94	0	0	0.1387275934351890
95	0	0	0.1440985795635032
96	0	0	0.1431249070766359
97	0	0	0.1445072572510603
98	0	0	0.1388906550663871
99	0	0	0.1279087185853368
0	0	1	0.0338584264455646
1	0	1	0.0332539975588667
2	0	1	0.0327426951629588
3	0	1	0.0327873226559153
4	0	1	0.0339503220929549
5	0	1	0.0359377134358702
6	0	1	0.0380883548043816
7	0	1	0.0398329685665330
8	0	1	0.0418151979029458
9	0	1	0.0442282915071754
10	0	1	0.0462927769776192
11	0	1	0.0481580887506936
12	0	1	0.0503919847435448
13	0	1	0.0542801248457801
14	0	1	0.0582259073539603
15	0	1	0.0625234850011576
16	0	1	0.0668407938216285
17	0	1	0.0794584521028425
18	0	1	0.0951191132173002
19	0	1	0.1216012364646748
20	0	1	0.1628537191405250
21	0	1	0.2547068898739167
22	0	1	0.4296885862968137
23	0	1	0.7409814416900141
24	0	1	1.1773233143046535
25	0	1	1.6843320260496080
26	0	1	2.1767792072763483
27	0	1	2.5495127508687605
28	0	1	2.8941434770067742
29	0	1	3.2340421377775206
30	0	1	3.6035614217491818
31	0	1	3.9240646029440618
32	0	1	4.0088479096669856
33	0	1	3.5786342807428433
34	0	1	2.8357882368986536
35	0	1	2.0912200170651025
36	0	1	1.5281947681483385
37	0	1	1.2651367062849379
38	0	1	1.1915758780103070
39	0	1	1.2445679566374395
40	0	1	1.3299503073071874
41	0	1	1.3367607396721171
42	0	1	1.2302118011321925
43	0	1	1.0538736399251432
44	0	1	0.8889178160928197
45	0	1	0.7417990733769118
46	0	1	0.6371912502359646
47	0	1	0.5725538858931397
48	0	1	0.5285297322757184
49	0	1	0.5044934204596759
50	0	1	0.4873548555321776
51	0	1	0.4662381544985658
52	0	1	0.4389333757136828
53	0	1	0.4124873488329464
54	0	1	0.3887954722147762
55	0	1	0.3733586362046533
56	0	1	0.3604973023293787
57	0	1	0.3512678356568724
58	0	1	0.3436303267658969
59	0	1	0.3348041245819146
60	0	1	0.3241703158289354
61	0	1	0.3148982971417561
62	0	1	0.3004179520494119
63	0	1	0.2855464499485154
64	0	1	0.2677857313613832
65	0	1	0.2508059452324373
